TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-06 12:41:38,1778071298944,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxya,200,ph7zs-1778071298944-c77331aafe63,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,5,iad1,266,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXRZVY8K43ME0DDT18KZQ,uyeGEs0x1gCB,1,,
2026-05-06 12:41:38,1778071298485,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxpL&sid=ETinBoNK5zjiric3AAAC,400,zng4p-1778071298356-6d969ff1a556,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:38] ""POST /socket.io/?EIO=4&transport=polling&t=PtzJxpL&sid=ETinBoNK5zjiric3AAAC HTTP/1.1"" 400 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:38,1778071298356,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxpL&sid=ETinBoNK5zjiric3AAAC,400,zng4p-1778071298356-6d969ff1a556,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,4,iad1,266,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXRD25FE2HFEZZ1Y2G805,uyeGEs0x1gCB,1,,
2026-05-06 12:41:38,1778071298294,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=ETinBoNK5zjiric3AAAC,400,2dpks-1778071298160-7ed411ad92f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:38] ""GET /socket.io/?EIO=4&transport=websocket&sid=ETinBoNK5zjiric3AAAC HTTP/1.1"" 400 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:38,1778071298160,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=ETinBoNK5zjiric3AAAC,400,2dpks-1778071298160-7ed411ad92f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,4,iad1,266,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXR778YERZVTQAA0RF408,uyeGEs0x1gCB,1,,
2026-05-06 12:41:38,1778071298180,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxkT&sid=ETinBoNK5zjiric3AAAC,400,qvpn2-1778071298046-fcdfce7154c0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:38] ""GET /socket.io/?EIO=4&transport=polling&t=PtzJxkT&sid=ETinBoNK5zjiric3AAAC HTTP/1.1"" 400 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:38,1778071298046,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxkT&sid=ETinBoNK5zjiric3AAAC,400,qvpn2-1778071298046-fcdfce7154c0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,5,iad1,265,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXR3QRBN3B1RFH5PTSPT2,uyeGEs0x1gCB,1,,
2026-05-06 12:41:38,1778071298172,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxkS&sid=ETinBoNK5zjiric3AAAC,200,zng4p-1778071298041-9b0a4836f293,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:38] ""POST /socket.io/?EIO=4&transport=polling&t=PtzJxkS&sid=ETinBoNK5zjiric3AAAC HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:38,1778071298041,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxkS&sid=ETinBoNK5zjiric3AAAC,200,zng4p-1778071298041-9b0a4836f293,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,12,iad1,265,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXR3AAVF6WHBYZFEMSC3W,1TPEYOFsly6V,1,,
2026-05-06 12:41:37,1778071297867,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxfX,200,zng4p-1778071297724-84185ae90bea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:37] ""GET /socket.io/?EIO=4&transport=polling&t=PtzJxfX HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:37,1778071297724,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxfX,200,zng4p-1778071297724-84185ae90bea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,6,iad1,265,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXQSTNYAPR94CZYA0BGKW,1TPEYOFsly6V,1,,
2026-05-06 12:41:36,1778071296361,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxI5&sid=OAOc4f0NfzqQDm8TAAAA,200,k7ggr-1778071296223-5b1fd85e03fb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:36] ""POST /socket.io/?EIO=4&transport=polling&t=PtzJxI5&sid=OAOc4f0NfzqQDm8TAAAA HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:36,1778071296223,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxI5&sid=OAOc4f0NfzqQDm8TAAAA,200,k7ggr-1778071296223-5b1fd85e03fb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,7,iad1,264,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXPASPNBRFGHJT5GYWNB6,1TPEYOFsly6V,1,,
2026-05-06 12:41:36,1778071296175,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=OAOc4f0NfzqQDm8TAAAA,400,hrmll-1778071296029-6609665cf295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",error,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,Invalid transport for session OAOc4f0NfzqQDm8TAAAA (further occurrences of this error will be logged with level INFO),prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:36,1778071296175,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=OAOc4f0NfzqQDm8TAAAA,400,hrmll-1778071296029-6609665cf295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",error,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,Invalid transport for session OAOc4f0NfzqQDm8TAAAA (further occurrences of this error will be logged with level INFO),prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:36,1778071296175,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=OAOc4f0NfzqQDm8TAAAA,400,hrmll-1778071296029-6609665cf295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:36] ""GET /socket.io/?EIO=4&transport=websocket&sid=OAOc4f0NfzqQDm8TAAAA HTTP/1.1"" 400 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:36,1778071296029,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=websocket&sid=OAOc4f0NfzqQDm8TAAAA,400,hrmll-1778071296029-6609665cf295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,8,iad1,264,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXP4V4N68VPY4XS8CHEQ5,1TPEYOFsly6V,1,,
2026-05-06 12:41:35,1778071295998,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxCa&sid=OAOc4f0NfzqQDm8TAAAA,400,mxlkw-1778071295878-5c85c7d8a9a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",error,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,Invalid session OAOc4f0NfzqQDm8TAAAA (further occurrences of this error will be logged with level INFO),prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295998,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxCa&sid=OAOc4f0NfzqQDm8TAAAA,400,mxlkw-1778071295878-5c85c7d8a9a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",error,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,Invalid session OAOc4f0NfzqQDm8TAAAA (further occurrences of this error will be logged with level INFO),prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295999,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxCa&sid=OAOc4f0NfzqQDm8TAAAA,400,mxlkw-1778071295878-5c85c7d8a9a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /socket.io/?EIO=4&transport=polling&t=PtzJxCa&sid=OAOc4f0NfzqQDm8TAAAA HTTP/1.1"" 400 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295878,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJxCa&sid=OAOc4f0NfzqQDm8TAAAA,400,mxlkw-1778071295878-5c85c7d8a9a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,1,iad1,265,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNPCGAXAV69QWZDGJA7P,uyeGEs0x1gCB,2,,
2026-05-06 12:41:35,1778071295984,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxCX&sid=OAOc4f0NfzqQDm8TAAAA,200,mg6g7-1778071295868-06fee727db7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""POST /socket.io/?EIO=4&transport=polling&t=PtzJxCX&sid=OAOc4f0NfzqQDm8TAAAA HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295868,vercel-ideahub.vercel.app/socket.io/,POST,EIO=4&transport=polling&t=PtzJxCX&sid=OAOc4f0NfzqQDm8TAAAA,200,mg6g7-1778071295868-06fee727db7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,2,iad1,264,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNP6K8RZCBATXJ4A8GDX,1TPEYOFsly6V,2,,
2026-05-06 12:41:35,1778071295895,vercel-ideahub.vercel.app/api/space-availability,GET,,200,z4b4w-1778071295565-d46198e47b91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /api/space-availability HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295565,vercel-ideahub.vercel.app/api/space-availability,GET,,200,z4b4w-1778071295565-d46198e47b91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,316,iad1,265,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNPCGAXAV69QWZDGJA7P,uyeGEs0x1gCB,2,,
2026-05-06 12:41:35,1778071295845,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,fj6kx-1778071295565-6cfaae31c7bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295565,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,fj6kx-1778071295565-6cfaae31c7bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,267,iad1,263,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNP6K8RZCBATXKG10YTP,YOwOPEEbXQWl,1,,
2026-05-06 12:41:35,1778071295902,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,7n6jn-1778071295565-430365c6c3b3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295565,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,7n6jn-1778071295565-430365c6c3b3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,329,iad1,264,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNP6K8RZCBATXJ4A8GDX,1TPEYOFsly6V,2,,
2026-05-06 12:41:35,1778071295764,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,4kk5h-1778071295565-7c8c7924e7db,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /api/lounge-bookings/overdue-alerts HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295565,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,4kk5h-1778071295565-7c8c7924e7db,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,195,iad1,262,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNP2WTDVMF7Q9HECKSFY,lPnzdWz5wAlq,1,,
2026-05-06 12:41:35,1778071295687,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJx7a,,9gfjt-1778071295555-a515ac6a84c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /socket.io/?EIO=4&transport=polling&t=PtzJx7a HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295555,vercel-ideahub.vercel.app/socket.io/,GET,EIO=4&transport=polling&t=PtzJx7a,,9gfjt-1778071295555-a515ac6a84c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,9,iad1,264,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNNMXEZBTAAM9DJ0X77T,1TPEYOFsly6V,1,,
2026-05-06 12:41:35,1778071295372,vercel-ideahub.vercel.app/static/css/style.css,GET,,,9gfjt-1778071295242-1b6ffff684b0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /static/css/style.css HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:35,1778071295242,vercel-ideahub.vercel.app/static/css/style.css,GET,,,9gfjt-1778071295242-1b6ffff684b0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,9,iad1,263,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXNBYSGKSJCKJHE2AWMHR,1TPEYOFsly6V,1,,
2026-05-06 12:41:35,1778071295177,vercel-ideahub.vercel.app/api/admin/users,GET,,200,mg6g7-1778071294883-586bab5c0dc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /api/admin/users HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:34,1778071294883,vercel-ideahub.vercel.app/api/admin/users,GET,,200,mg6g7-1778071294883-586bab5c0dc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,270,iad1,263,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXN1MEC5RVNKW1SFHNH47,1TPEYOFsly6V,1,,
2026-05-06 12:41:35,1778071295028,vercel-ideahub.vercel.app/dashboard,GET,,200,zng4p-1778071294880-41173b29ca1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:35] ""GET /dashboard HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:41:34,1778071294880,vercel-ideahub.vercel.app/dashboard,GET,,200,zng4p-1778071294880-41173b29ca1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,15,iad1,262,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXN0QY1616FEZJBPT9QKM,1TPEYOFsly6V,1,,
2026-05-06 12:41:31,1778071291604,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,zpx2g-1778071291342-284454cc4e21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:41:31] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
